ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
estimate,openai,dimensions_estimate.width,v1:building_079,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_079,True,consistent_copied_value,15
,openai,dimensions_estimate.height,v1:building_079,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v1:building_079,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_079,True,consistent_copied_value,10
estimate,claude,dimensions_estimate.depth,v1:building_079,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v1:building_079,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_079,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_079,True,consistent_copied_value,7
,gemini,dimensions_estimate.depth,v1:building_079,True,consistent_copied_value,9
,gemini,dimensions_estimate.height,v1:building_079,True,consistent_copied_value,8
estimate,openai,shape.floors_estimate,v1:building_080,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_080,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_080,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v1:building_080,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_080,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_080,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_080,True,consistent_copied_value,6
,claude,dimensions_estimate.height,v1:building_080,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_080,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_080,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_080,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_080,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_081,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_081,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_081,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v1:building_081,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_081,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_081,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_081,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_081,True,consistent_copied_value,9
estimate,gemini,shape.floors_estimate,v1:building_081,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_081,True,consistent_copied_value,14
,gemini,dimensions_estimate.depth,v1:building_081,True,consistent_copied_value,18
,gemini,dimensions_estimate.height,v1:building_081,True,consistent_copied_value,9
estimate,openai,shape.floors_estimate,v1:building_082,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_082,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_082,True,consistent_copied_value,15
,openai,dimensions_estimate.height,v1:building_082,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v1:building_082,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_082,True,consistent_copied_value,12
estimate,claude,dimensions_estimate.depth,v1:building_082,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_082,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v1:building_082,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v1:building_082,True,consistent_copied_value,18
,gemini,dimensions_estimate.depth,v1:building_082,True,consistent_copied_value,15
,gemini,dimensions_estimate.height,v1:building_082,True,consistent_copied_value,14
estimate,openai,shape.floors_estimate,v1:building_083,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_083,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_083,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v1:building_083,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_083,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_083,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_083,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_083,True,consistent_copied_value,9
estimate,gemini,shape.floors_estimate,v1:building_083,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_083,True,consistent_copied_value,12
,gemini,dimensions_estimate.depth,v1:building_083,True,consistent_copied_value,18
,gemini,dimensions_estimate.height,v1:building_083,True,consistent_copied_value,9
estimate,openai,shape.floors_estimate,v1:building_084,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_084,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_084,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v1:building_084,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_084,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_084,True,consistent_copied_value,12
estimate,claude,dimensions_estimate.depth,v1:building_084,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_084,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_084,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_084,True,consistent_copied_value,13
,gemini,dimensions_estimate.depth,v1:building_084,True,consistent_copied_value,11
,gemini,dimensions_estimate.height,v1:building_084,True,consistent_copied_value,8
,openai,shape.floors_estimate,v1:building_085,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_085,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_085,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v1:building_085,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_085,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v1:building_085,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_085,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_085,True,consistent_copied_value,9
estimate,gemini,shape.floors_estimate,v1:building_085,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_085,True,consistent_copied_value,13
,gemini,dimensions_estimate.depth,v1:building_085,True,consistent_copied_value,17
,gemini,dimensions_estimate.height,v1:building_085,True,consistent_copied_value,7
estimate,openai,shape.floors_estimate,v1:building_086,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_086,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_086,True,consistent_copied_value,19
,openai,dimensions_estimate.height,v1:building_086,True,consistent_copied_value,9
estimate,claude,shape.floors_estimate,v1:building_086,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_086,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v1:building_086,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_086,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v1:building_086,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v1:building_086,True,consistent_copied_value,13
,gemini,dimensions_estimate.depth,v1:building_086,True,consistent_copied_value,17
,gemini,dimensions_estimate.height,v1:building_086,True,consistent_copied_value,12
estimate,openai,shape.floors_estimate,v1:building_087,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_087,True,consistent_copied_value,12
estimate,openai,dimensions_estimate.depth,v1:building_087,True,consistent_copied_value,12
,openai,dimensions_estimate.height,v1:building_087,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_087,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_087,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v1:building_087,True,consistent_copied_value,8
,claude,dimensions_estimate.height,v1:building_087,True,consistent_copied_value,4
estimate,gemini,shape.floors_estimate,v1:building_087,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_087,True,consistent_copied_value,16
,gemini,dimensions_estimate.depth,v1:building_087,True,consistent_copied_value,12
,gemini,dimensions_estimate.height,v1:building_087,True,consistent_copied_value,7
estimate,openai,shape.floors_estimate,v1:building_088,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_088,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_088,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v1:building_088,True,consistent_copied_value,6
estimate,claude,shape.floors_estimate,v1:building_088,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_088,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v1:building_088,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_088,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v1:building_088,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_088,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_088,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_088,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_089,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v1:building_089,True,consistent_copied_value,9
,openai,dimensions_estimate.depth,v1:building_089,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v1:building_089,True,consistent_copied_value,5
estimate,claude,shape.floors_estimate,v1:building_089,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v1:building_089,True,consistent_copied_value,12
estimate,claude,dimensions_estimate.depth,v1:building_089,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v1:building_089,True,consistent_copied_value,5
estimate,gemini,shape.floors_estimate,v1:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_089,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_089,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_090,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_090,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v1:building_090,True,consistent_copied_value,9
,openai,dimensions_estimate.height,v1:building_090,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v1:building_090,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v1:building_090,True,consistent_copied_value,10
estimate,claude,dimensions_estimate.depth,v1:building_090,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v1:building_090,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v1:building_090,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v1:building_090,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v1:building_090,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v1:building_090,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v1:building_091,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v1:building_091,True,consistent_copied_value,11
