building_id,description_model,field_path,provenance_type,scene_id,source_end,source_span,source_start,structured_value,validation_status
building_058,claude,shape.symmetry,explicit_text,v1:building_058,542,bilateral symmetry along primary axis,505,"""bilateral symmetry along primary axis""",tracked
building_058,claude,shape.floors_estimate,copied_numeric_value,v1:building_058,569,2,568,2,tracked
building_058,claude,shape.roof_type,explicit_text,v1:building_058,223,gable,218,"""gable""",tracked
building_058,claude,dimensions_estimate.width,copied_numeric_value,v1:building_058,643,12,641,12,tracked
building_058,claude,dimensions_estimate.depth,copied_numeric_value,v1:building_058,643,12,641,12,tracked
building_058,claude,dimensions_estimate.height,copied_numeric_value,v1:building_058,678,10,676,10,tracked
building_058,claude,materials,copied_material_name,v1:building_058,1059,"[
    {
      ""name"": ""sandstone"",
      ""role"": ""wall"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""brick"",
      ""role"": ""roof"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""concrete"",
      ""role"": ""foundation and trim"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.85
    }
  ]",699,"[{""name"": ""sandstone"", ""role"": ""wall"", ""confidence"": 0.95}, {""name"": ""brick"", ""role"": ""roof"", ""confidence"": 0.95}, {""name"": ""concrete"", ""role"": ""foundation and trim"", ""confidence"": 0.9}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.85}]",tracked
building_058,claude,elements,explicit_text,v1:building_058,1285,"[
    ""windows (4 per floor, evenly spaced)"",
    ""gable roof with stepped brick pattern"",
    ""concrete foundation platform"",
    ""concrete horizontal trim bands between floors"",
    ""concrete corner trim""
  ]",1075,"[""windows (4 per floor, evenly spaced)"", ""gable roof with stepped brick pattern"", ""concrete foundation platform"", ""concrete horizontal trim bands between floors"", ""concrete corner trim""]",tracked
building_058,claude,rebuild_hints,explicit_text,v1:building_058,1864,"[
    ""Build rectangular footprint approximately 12x12 blocks"",
    ""Create concrete foundation platform extending 1-2 blocks beyond walls"",
    ""Construct two floors of sandstone blocks"",
    ""Place 4 window openings per floor in symmetrical pattern"",
    ""Add concrete trim bands horizontally between floors and at corners"",
    ""Build gable roof using brick with stepped/tiered pattern ascending to peak"",
    ""Ensure roof has symmetrical slope on both sides"",
    ""Top roof with concrete trim cap"",
    ""Maintain consistent window sizing and spacing""
  ]",1306,"[""Build rectangular footprint approximately 12x12 blocks"", ""Create concrete foundation platform extending 1-2 blocks beyond walls"", ""Construct two floors of sandstone blocks"", ""Place 4 window openings per floor in symmetrical pattern"", ""Add concrete trim bands horizontally between floors and at corners"", ""Build gable roof using brick with stepped/tiered pattern ascending to peak"", ""Ensure roof has symmetrical slope on both sides"", ""Top roof with concrete trim cap"", ""Maintain consistent window sizing and spacing""]",tracked
building_058,claude,uncertainties,explicit_text,v1:building_058,2295,"[
    ""Exact interior layout not visible from exterior views"",
    ""Precise window dimensions and frame details uncertain"",
    ""Roof peak height relative to walls estimated from perspective"",
    ""Whether roof is solid brick or has internal structure unclear"",
    ""Door placement and entrance location not visible in any view"",
    ""Exact block count for roof stepping pattern requires closer inspection""
  ]",1885,"[""Exact interior layout not visible from exterior views"", ""Precise window dimensions and frame details uncertain"", ""Roof peak height relative to walls estimated from perspective"", ""Whether roof is solid brick or has internal structure unclear"", ""Door placement and entrance location not visible in any view"", ""Exact block count for roof stepping pattern requires closer inspection""]",tracked
building_058,gemini,summary,explicit_text,v1:building_058,297,"A two-story rectangular building featuring a stepped gable roof. The exterior walls are constructed with yellowish brick-like blocks, accented by white corner pillars and horizontal bands separating the floors. A white block border surrounds the base of the building on the ground.",16,"""A two-story rectangular building featuring a stepped gable roof. The exterior walls are constructed with yellowish brick-like blocks, accented by white corner pillars and horizontal bands separating the floors. A white block border surrounds the base of the building on the ground.""",tracked
building_058,gemini,building_type,explicit_text,v1:building_058,352,institutional or office building,320,"""institutional or office building""",tracked
building_058,gemini,shape.overall_form,explicit_text,v1:building_058,406,rectangular block,389,"""rectangular block""",tracked
building_058,gemini,shape.footprint_hint,explicit_text,v1:building_058,441,rectangle,432,"""rectangle""",tracked
building_058,gemini,shape.symmetry,explicit_text,v1:building_058,470,bilateral,461,"""bilateral""",tracked
building_058,gemini,shape.floors_estimate,copied_numeric_value,v1:building_058,497,2,496,2,tracked
building_058,gemini,shape.roof_type,explicit_text,v1:building_058,74,gable,69,"""gable""",tracked
building_058,gemini,dimensions_estimate.width,copied_numeric_value,v1:building_058,571,14,569,14,tracked
building_058,gemini,dimensions_estimate.depth,copied_numeric_value,v1:building_058,588,20,586,20,tracked
building_058,gemini,dimensions_estimate.height,copied_numeric_value,v1:building_058,606,13,604,13,tracked
building_058,gemini,materials,copied_material_name,v1:building_058,1147,"[
    {
      ""name"": ""end_stone_bricks"",
      ""role"": ""primary walls"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""quartz_block"",
      ""role"": ""pillars, horizontal bands, and base border"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""brick"",
      ""role"": ""main roof structure"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""roof step accents"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.95
    }
  ]",627,"[{""name"": ""end_stone_bricks"", ""role"": ""primary walls"", ""confidence"": 0.85}, {""name"": ""quartz_block"", ""role"": ""pillars, horizontal bands, and base border"", ""confidence"": 0.85}, {""name"": ""brick"", ""role"": ""main roof structure"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""roof step accents"", ""confidence"": 0.95}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.95}]",tracked
building_058,gemini,elements,explicit_text,v1:building_058,1275,"[
    ""windows"",
    ""entrance"",
    ""roof"",
    ""corner pillars"",
    ""horizontal bands"",
    ""base border""
  ]",1163,"[""windows"", ""entrance"", ""roof"", ""corner pillars"", ""horizontal bands"", ""base border""]",tracked
building_058,gemini,rebuild_hints,explicit_text,v1:building_058,1837,"[
    ""Lay out a rectangular footprint and surround it with a white block border spaced one block away from the main walls."",
    ""Build the walls using a yellowish brick material, placing white pillars at the corners."",
    ""Add a horizontal white band to separate the first and second floors, and another at the roofline."",
    ""Construct a stepped gable roof using red bricks, capping the flat steps of the gables with stone bricks."",
    ""Ensure windows are evenly spaced along the front and side facades, typically two blocks wide.""
  ]",1296,"[""Lay out a rectangular footprint and surround it with a white block border spaced one block away from the main walls."", ""Build the walls using a yellowish brick material, placing white pillars at the corners."", ""Add a horizontal white band to separate the first and second floors, and another at the roofline."", ""Construct a stepped gable roof using red bricks, capping the flat steps of the gables with stone bricks."", ""Ensure windows are evenly spaced along the front and side facades, typically two blocks wide.""]",tracked
building_058,gemini,uncertainties,explicit_text,v1:building_058,2121,"[
    ""Exact block counts for dimensions are estimated from visual spacing."",
    ""Specific block types (e.g., end stone bricks vs. sandstone, quartz vs. white concrete) are based on visual texture and color."",
    ""The interior layout is completely unknown.""
  ]",1858,"[""Exact block counts for dimensions are estimated from visual spacing."", ""Specific block types (e.g., end stone bricks vs. sandstone, quartz vs. white concrete) are based on visual texture and color."", ""The interior layout is completely unknown.""]",tracked
building_059,openai,summary,explicit_text,v1:building_059,314,Small rectangular single-story wooden building on a raised stonebrick platform with a stepped dark red (netherbrick) gable-like roof bordered by stone slabs; glass windows run along the long sides and vertical log corner posts. A low stonebrick border surrounds the structure on a dug-out dirt pad.,16,"""Small rectangular single-story wooden building on a raised stonebrick platform with a stepped dark red (netherbrick) gable-like roof bordered by stone slabs; glass windows run along the long sides and vertical log corner posts. A low stonebrick border surrounds the structure on a dug-out dirt pad.""",tracked
building_059,openai,building_type,explicit_text,v1:building_059,354,residential/house,337,"""residential/house""",tracked
building_059,openai,shape.overall_form,explicit_text,v1:building_059,467,rectangular box with a stepped gable roof and a shallow surrounding platform,391,"""rectangular box with a stepped gable roof and a shallow surrounding platform""",tracked
